date,region,rw,population,inference,cases,hospit,deaths,cases_smoothed,hospit_smoothed,deaths_smoothed,cases_per_100000,hospit_per_100000,deaths_per_100000,cases_incidence,hospit_incidence,deaths_incidence,cumulative_cases,cumulative_hospit,cumulative_deaths
2020-07-26,central,1,1332048,false,,,,,,,,,,,,,,,
2020-07-27,central,1,1332048,false,,,,,,,,,,,,,,,
2020-07-28,central,1,1332048,false,,,,,,,,,,,,,,,
2020-07-29,central,1,1332048,false,,,,,,,,,,,,,,,
2020-07-30,central,1,1332048,false,,,,,,,,,,,,,,,
2020-07-31,central,1,1332048,false,,,,,,,,,,,,,,,
2020-08-01,central,2,1332048,false,30,3,0,32.857142857142854,1.5714285714285714,0.0,2.2521710929335876,0.22521710929335878,0.0,7.582309346209746,0.5255065883511705,0.0,1809,329,69
2020-08-02,central,3,1332048,false,39,0,0,40.857142857142854,1.8571428571428572,0.0,2.9278224208136647,0.0,0.0,10.209842287965598,0.5255065883511705,0.0,1848,329,69
2020-08-03,central,4,1332048,false,53,3,0,50.142857142857146,1.8571428571428572,0.0,3.9788355975160052,0.22521710929335878,0.0,13.738243666894888,0.7507236976445293,0.0,1901,332,69
2020-08-04,central,5,1332048,false,59,1,0,62.714285714285715,2.0,0.0,4.429269816102723,0.07507236976445293,0.0,17.266645045824173,0.8257960674089823,0.0,1960,333,69
2020-08-05,central,6,1332048,false,66,4,0,66.57142857142857,1.8571428571428572,0.0,4.954776404453894,0.3002894790578117,0.0,21.470697752633537,0.9759408069378882,0.0,2026,337,69
2020-08-06,central,7,1332048,false,86,0,0,70.28571428571429,2.0,0.0,6.456223799742952,0.0,0.0,26.350401787322976,0.9759408069378882,0.0,2112,337,69
2020-08-07,central,8,1332048,false,106,3,0,74.14285714285714,1.8571428571428572,0.14285714285714285,7.9576711950320105,0.22521710929335878,0.0,32.956770326594835,1.051013176702341,0.0,2218,340,69
2020-08-08,central,9,1332048,false,57,2,0,75.28571428571429,1.8571428571428572,0.14285714285714285,4.279125076573817,0.15014473952890586,0.0,34.98372431023507,0.9759408069378882,0.0,2275,342,69
2020-08-09,central,10,1332048,false,65,1,0,77.42857142857143,1.2857142857142858,0.14285714285714285,4.879704034689441,0.07507236976445293,0.0,36.935605924110845,1.051013176702341,0.0,2340,343,69
2020-08-10,central,11,1332048,false,80,2,1,73.71428571428571,1.2857142857142858,0.14285714285714285,6.005789581156234,0.15014473952890586,0.07507236976445293,38.96255990775107,0.9759408069378882,0.07507236976445293,2420,345,70
2020-08-11,central,12,1332048,false,67,1,0,62.857142857142854,1.1428571428571428,0.14285714285714285,5.029848774218347,0.07507236976445293,0.0,39.5631388658667,0.9759408069378882,0.07507236976445293,2487,346,70
2020-08-12,central,13,1332048,false,81,0,0,65.85714285714286,0.8571428571428571,0.14285714285714285,6.080861950920688,0.0,0.0,40.68922441233349,0.6756513278800764,0.07507236976445293,2568,346,70
2020-08-13,central,14,1332048,false,60,0,0,61.142857142857146,1.1428571428571428,0.14285714285714285,4.504342185867175,0.0,0.0,38.73734279845771,0.6756513278800764,0.07507236976445293,2628,346,70
2020-08-14,central,15,1332048,false,30,2,0,55.857142857142854,1.2857142857142858,0.0,2.2521710929335876,0.15014473952890586,0.0,33.03184269635929,0.6005789581156235,0.07507236976445293,2658,348,70
2020-08-15,central,16,1332048,false,78,0,0,52.142857142857146,1.1428571428571428,0.0,5.8556448416273295,0.0,0.0,34.6083624614128,0.45043421858671756,0.07507236976445293,2736,348,70
2020-08-16,central,17,1332048,false,32,3,0,44.42857142857143,1.2857142857142858,0.0,2.402315832462494,0.22521710929335878,0.0,32.130974259185855,0.6005789581156235,0.07507236976445293,2768,351,70
2020-08-17,central,18,1332048,false,43,3,0,40.285714285714285,2.0,0.0,3.228111899871476,0.22521710929335878,0.0,29.353296577901094,0.6756513278800764,0.0,2811,354,70
2020-08-18,central,19,1332048,false,41,0,0,39.857142857142854,2.0,0.14285714285714285,3.0779671603425705,0.0,0.0,27.40141496402532,0.6005789581156235,0.0,2852,354,70
2020-08-19,central,20,1332048,false,27,1,0,32.857142857142854,2.0,0.14285714285714285,2.026953983640229,0.07507236976445293,0.0,23.347506996744862,0.6756513278800764,0.0,2879,355,70
2020-08-20,central,21,1332048,false,31,5,0,31.571428571428573,1.7142857142857142,0.14285714285714285,2.327243462698041,0.37536184882226464,0.0,21.170408273575728,1.051013176702341,0.0,2910,360,70
2020-08-21,central,22,1332048,false,27,2,1,29.571428571428573,1.4285714285714286,0.14285714285714285,2.026953983640229,0.15014473952890586,0.07507236976445293,20.94519116428237,1.051013176702341,0.07507236976445293,2937,362,71
2020-08-22,central,23,1332048,false,29,0,0,26.857142857142858,1.5714285714285714,0.14285714285714285,2.177098723169135,0.0,0.0,17.266645045824173,1.051013176702341,0.07507236976445293,2966,362,71
2020-08-23,central,24,1332048,false,23,1,0,25.857142857142858,1.4285714285714286,0.14285714285714285,1.7266645045824176,0.07507236976445293,0.0,16.590993717944098,0.9008684371734351,0.07507236976445293,2989,363,71
2020-08-24,central,25,1332048,false,29,1,0,24.285714285714285,0.7142857142857143,0.14285714285714285,2.177098723169135,0.07507236976445293,0.0,15.539980541241759,0.7507236976445293,0.07507236976445293,3018,364,71
2020-08-25,central,26,1332048,false,22,1,0,24.0,0.5714285714285714,0.0,1.6515921348179645,0.07507236976445293,0.0,14.11360551571715,0.8257960674089823,0.07507236976445293,3040,365,71
2020-08-26,central,27,1332048,false,20,0,0,22.428571428571427,0.5714285714285714,0.0,1.5014473952890586,0.0,0.0,13.58809892736598,0.7507236976445293,0.07507236976445293,3060,365,71
2020-08-27,central,28,1332048,false,20,0,0,22.428571428571427,0.5714285714285714,0.0,1.5014473952890586,0.0,0.0,12.762302859956998,0.37536184882226464,0.07507236976445293,3080,365,71
2020-08-28,central,29,1332048,false,25,1,0,20.857142857142858,0.5714285714285714,0.0,1.8768092441113233,0.07507236976445293,0.0,12.612158120428091,0.3002894790578117,0.0,3105,366,71
2020-08-29,central,30,1332048,false,18,0,0,22.428571428571427,0.42857142857142855,0.0,1.3513026557601528,0.0,0.0,11.786362053019111,0.3002894790578117,0.0,3123,366,71
2020-08-30,central,31,1332048,false,23,1,0,22.0,0.42857142857142855,0.0,1.7266645045824176,0.07507236976445293,0.0,11.786362053019111,0.3002894790578117,0.0,3146,367,71
2020-08-31,central,32,1332048,false,18,1,0,21.428571428571427,0.5714285714285714,0.0,1.3513026557601528,0.07507236976445293,0.0,10.960565985610128,0.3002894790578117,0.0,3164,368,71
2020-09-01,central,33,1332048,false,33,0,0,20.857142857142858,0.7142857142857143,0.0,2.477388202226947,0.0,0.0,11.786362053019111,0.22521710929335878,0.0,3197,368,71
2020-09-02,central,34,1332048,false,17,0,0,20.285714285714285,1.2857142857142858,0.0,1.2762302859956998,0.0,0.0,11.56114494372575,0.22521710929335878,0.0,3214,368,71
2020-09-03,central,35,1332048,false,16,1,0,19.571428571428573,1.2857142857142858,0.0,1.201157916231247,0.07507236976445293,0.0,11.26085546466794,0.3002894790578117,0.0,3230,369,71
2020-09-04,central,36,1332048,false,21,2,0,19.857142857142858,1.2857142857142858,0.0,1.5765197650535114,0.15014473952890586,0.0,10.960565985610128,0.37536184882226464,0.0,3251,371,71
2020-09-05,central,37,1332048,false,14,4,0,21.0,1.2857142857142858,0.0,1.051013176702341,0.3002894790578117,0.0,10.660276506552316,0.6756513278800764,0.0,3265,375,71
2020-09-06,central,38,1332048,false,18,1,0,22.571428571428573,1.4285714285714286,0.0,1.3513026557601528,0.07507236976445293,0.0,10.28491465773005,0.6756513278800764,0.0,3283,376,71
2020-09-07,central,39,1332048,false,20,1,0,24.285714285714285,1.4285714285714286,0.0,1.5014473952890586,0.07507236976445293,0.0,10.435059397258959,0.6756513278800764,0.0,3303,377,71
2020-09-08,central,40,1332048,false,41,0,0,31.428571428571427,1.5714285714285714,0.0,3.0779671603425705,0.0,0.0,11.035638355374582,0.6756513278800764,0.0,3344,377,71
2020-09-09,central,41,1332048,false,28,1,0,33.57142857142857,1.2857142857142858,0.0,2.102026353404682,0.07507236976445293,0.0,11.861434422783564,0.7507236976445293,0.0,3372,378,71
2020-09-10,central,42,1332048,false,28,1,0,33.285714285714285,1.2857142857142858,0.0,2.102026353404682,0.07507236976445293,0.0,12.762302859956998,0.7507236976445293,0.0,3400,379,71
2020-09-11,central,43,1332048,false,71,3,0,35.57142857142857,1.1428571428571428,0.0,5.330138253276158,0.22521710929335878,0.0,16.515921348179646,0.8257960674089823,0.0,3471,382,71
2020-09-12,central,44,1332048,false,29,2,0,36.42857142857143,1.5714285714285714,0.0,2.177098723169135,0.15014473952890586,0.0,17.64200689464644,0.6756513278800764,0.0,3500,384,71
2020-09-13,central,45,1332048,false,16,1,0,41.42857142857143,1.7142857142857142,0.0,1.201157916231247,0.07507236976445293,0.0,17.491862155117534,0.6756513278800764,0.0,3516,385,71
2020-09-14,central,46,1332048,false,36,0,0,46.142857142857146,2.0,0.0,2.7026053115203057,0.0,0.0,18.69302007134878,0.6005789581156235,0.0,3552,385,71
2020-09-15,central,47,1332048,false,47,3,0,45.857142857142854,1.7142857142857142,0.0,3.5284013789292876,0.22521710929335878,0.0,19.143454289935498,0.8257960674089823,0.0,3599,388,71
2020-09-16,central,48,1332048,false,63,2,0,48.714285714285715,2.0,0.0,4.729559295160534,0.15014473952890586,0.0,21.77098723169135,0.9008684371734351,0.0,3662,390,71
2020-09-17,central,49,1332048,false,61,3,0,53.714285714285715,2.2857142857142856,0.0,4.5794145556316295,0.22521710929335878,0.0,24.248375433918298,1.051013176702341,0.0,3723,393,71
2020-09-18,central,50,1332048,false,69,1,0,57.857142857142854,2.4285714285714284,0.0,5.179993513747252,0.07507236976445293,0.0,24.09823069438939,0.9008684371734351,0.0,3792,394,71
2020-09-19,central,51,1332048,false,49,4,0,64.42857142857143,2.2857142857142856,0.0,3.678546118458194,0.3002894790578117,0.0,25.59967808967845,1.051013176702341,0.0,3841,398,71
2020-09-20,central,52,1332048,false,51,3,0,73.14285714285714,2.2857142857142856,0.0,3.8286908579870995,0.22521710929335878,0.0,28.2272110314343,1.201157916231247,0.0,3892,401,71
2020-09-21,central,53,1332048,false,65,1,0,80.57142857142857,2.4285714285714284,0.0,4.879704034689441,0.07507236976445293,0.0,30.40430975460344,1.2762302859956998,0.0,3957,402,71
2020-09-22,central,54,1332048,false,93,2,0,85.57142857142857,2.4285714285714284,0.0,6.981730388094123,0.15014473952890586,0.0,33.85763876376827,1.201157916231247,0.0,4050,404,71
2020-09-23,central,55,1332048,false,124,2,0,91.71428571428571,2.4285714285714284,0.0,9.308973850792164,0.15014473952890586,0.0,38.4370533193999,1.201157916231247,0.0,4174,406,71
2020-09-24,central,56,1332048,false,113,4,0,95.71428571428571,2.2857142857142856,0.0,8.483177783383182,0.3002894790578117,0.0,42.340816547151455,1.2762302859956998,0.0,4287,410,71
2020-09-25,central,57,1332048,false,104,1,0,102.0,2.2857142857142856,0.0,7.807526455503106,0.07507236976445293,0.0,44.96834948890731,1.2762302859956998,0.0,4391,411,71
2020-09-26,central,58,1332048,false,92,4,0,104.0,2.5714285714285716,0.0,6.90665801832967,0.3002894790578117,0.0,48.19646138877878,1.2762302859956998,0.0,4483,415,71
2020-09-27,central,59,1332048,false,79,2,0,99.85714285714286,3.0,0.0,5.930717211391782,0.15014473952890586,0.0,50.29848774218347,1.201157916231247,0.0,4562,417,71
2020-09-28,central,60,1332048,false,109,1,0,99.14285714285714,3.5714285714285716,0.14285714285714285,8.18288830432537,0.07507236976445293,0.0,53.601672011819396,1.201157916231247,0.0,4671,418,71
2020-09-29,central,61,1332048,false,107,4,0,98.71428571428571,4.0,0.14285714285714285,8.032743564796464,0.3002894790578117,0.0,54.65268518852174,1.3513026557601528,0.0,4778,422,71
2020-09-30,central,62,1332048,false,95,5,0,95.57142857142857,3.7142857142857144,0.14285714285714285,7.1318751276230286,0.37536184882226464,0.0,52.4755864653526,1.5765197650535114,0.0,4873,427,71
2020-10-01,central,63,1332048,false,108,8,1,92.57142857142857,3.857142857142857,0.2857142857142857,8.107815934560916,0.6005789581156235,0.07507236976445293,52.10022461653033,1.8768092441113233,0.07507236976445293,4981,435,72
2020-10-02,central,64,1332048,false,101,4,0,92.0,4.857142857142857,0.2857142857142857,7.582309346209746,0.3002894790578117,0.0,51.87500750723698,2.102026353404682,0.07507236976445293,5082,439,72
2020-10-03,central,65,1332048,false,70,2,0,92.14285714285714,4.428571428571429,0.2857142857142857,5.255065883511706,0.15014473952890586,0.0,50.22341537241901,1.9518816138757764,0.07507236976445293,5152,441,72
2020-10-04,central,66,1332048,false,58,3,1,100.28571428571429,4.142857142857143,0.2857142857142857,4.35419744633827,0.22521710929335878,0.07507236976445293,48.6468956073655,2.026953983640229,0.15014473952890586,5210,444,73
2020-10-05,central,67,1332048,false,105,8,0,104.28571428571429,3.5714285714285716,0.14285714285714285,7.882598825267558,0.6005789581156235,0.0,48.346606128307684,2.5524605719913995,0.15014473952890586,5315,452,73
2020-10-06,central,68,1332048,false,108,1,0,106.42857142857143,3.5714285714285716,0.14285714285714285,8.107815934560916,0.07507236976445293,0.0,48.42167849807214,2.327243462698041,0.15014473952890586,5423,453,73
2020-10-07,central,69,1332048,false,152,3,0,108.85714285714286,3.5714285714285716,0.14285714285714285,11.411000204196846,0.22521710929335878,0.0,52.70080357464595,2.1770987231691357,0.15014473952890586,5575,456,73
2020-10-08,central,70,1332048,false,136,4,0,110.0,3.5714285714285716,0.0,10.209842287965598,0.3002894790578117,0.0,54.80282992805064,1.8768092441113233,0.07507236976445293,5711,460,73
2020-10-09,central,71,1332048,false,116,4,0,113.28571428571429,3.5714285714285716,0.0,8.70839489267654,0.3002894790578117,0.0,55.92891547451744,1.8768092441113233,0.07507236976445293,5827,464,73
2020-10-10,central,72,1332048,false,87,2,0,111.42857142857143,4.0,0.0,6.531296169507406,0.15014473952890586,0.0,57.20514576051314,1.8768092441113233,0.07507236976445293,5914,466,73
2020-10-11,central,73,1332048,false,66,3,0,103.42857142857143,4.285714285714286,0.0,4.954776404453894,0.22521710929335878,0.0,57.80572471862876,1.8768092441113233,0.0,5980,469,73
2020-10-12,central,74,1332048,false,128,8,0,99.85714285714286,4.285714285714286,0.0,9.609263329849975,0.6005789581156235,0.0,59.532389223211176,1.8768092441113233,0.0,6108,477,73
2020-10-13,central,75,1332048,false,95,4,0,98.28571428571429,4.428571428571429,0.0,7.1318751276230286,0.3002894790578117,0.0,58.55644841627329,2.102026353404682,0.0,6203,481,73
2020-10-14,central,76,1332048,false,96,5,0,96.57142857142857,4.571428571428571,0.0,7.206947497387481,0.37536184882226464,0.0,54.35239570946392,2.2521710929335876,0.0,6299,486,73
2020-10-15,central,77,1332048,false,111,4,0,97.28571428571429,5.0,0.0,8.333033043854275,0.3002894790578117,0.0,52.4755864653526,2.2521710929335876,0.0,6410,490,73
2020-10-16,central,78,1332048,false,105,5,0,98.85714285714286,4.571428571428571,0.0,7.882598825267558,0.37536184882226464,0.0,51.64979039794362,2.327243462698041,0.0,6515,495,73
2020-10-17,central,79,1332048,false,75,3,0,112.57142857142857,4.428571428571429,0.0,5.63042773233397,0.22521710929335878,0.0,50.748921960770176,2.402315832462494,0.0,6590,498,73
2020-10-18,central,80,1332048,false,71,6,0,132.14285714285714,4.428571428571429,0.0,5.330138253276158,0.45043421858671756,0.0,51.12428380959244,2.627532941755853,0.0,6661,504,73
2020-10-19,central,81,1332048,false,139,5,0,137.85714285714286,4.142857142857143,0.0,10.435059397258959,0.37536184882226464,0.0,51.950079877001436,2.402315832462494,0.0,6800,509,73
2020-10-20,central,82,1332048,false,191,3,0,147.71428571428572,3.857142857142857,0.14285714285714285,14.33882262501051,0.22521710929335878,0.0,59.15702737438891,2.327243462698041,0.0,6991,512,73
2020-10-21,central,83,1332048,false,233,5,0,157.57142857142858,4.0,0.14285714285714285,17.491862155117534,0.37536184882226464,0.0,69.44194203211896,2.327243462698041,0.0,7224,517,73
2020-10-22,central,84,1332048,false,151,2,0,169.71428571428572,3.4285714285714284,0.2857142857142857,11.335927834432393,0.15014473952890586,0.0,72.44483682269707,2.1770987231691357,0.0,7375,519,73
2020-10-23,central,85,1332048,false,174,3,1,173.0,3.5714285714285716,0.42857142857142855,13.062592339014811,0.22521710929335878,0.07507236976445293,77.62483033644433,2.026953983640229,0.07507236976445293,7549,522,74
2020-10-24,central,86,1332048,false,144,4,0,180.0,4.428571428571429,0.42857142857142855,10.810421246081223,0.3002894790578117,0.0,82.80482385019158,2.102026353404682,0.07507236976445293,7693,526,74
2020-10-25,central,87,1332048,false,156,2,1,179.57142857142858,4.571428571428571,0.42857142857142855,11.711289683254659,0.15014473952890586,0.07507236976445293,89.18597528017008,1.8017368743468702,0.15014473952890586,7849,528,75
2020-10-26,central,88,1332048,false,162,6,1,178.14285714285714,5.0,0.42857142857142855,12.161723901841375,0.45043421858671756,0.07507236976445293,90.9126397847525,1.8768092441113233,0.22521710929335878,8011,534,76
2020-10-27,central,89,1332048,false,240,9,0,181.14285714285714,5.714285714285714,0.2857142857142857,18.0173687434687,0.6756513278800764,0.0,94.5911859032107,2.327243462698041,0.22521710929335878,8251,543,76
2020-10-28,central,90,1332048,false,230,6,0,184.71428571428572,5.714285714285714,0.2857142857142857,17.266645045824177,0.45043421858671756,0.0,94.36596879391735,2.402315832462494,0.22521710929335878,8481,549,76
